sid,session_code,mk_session,prolific_id,participant_code,round_nb,player,dyad,manipulation,condition,difficulty,confidence_1,confidence_2,indv_response,correct_response,indv_responded_correctly,rt_individual,indv_stim_order,group_choice,grp_responded_correctly,decision_count,group_rt,both_agree,mean_social_dominance,mean_aggresive_dominance
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,4,5,p1p5,submissive,Non-conflict,Easy,90,100,Left,Left,True,1584.2,27:20,Left,True,1,18057.7,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,5,5,p4p5,dominant,Non-conflict,Hard,65,75,Right,Right,True,1738.9,30:34,Right,True,1,14641.4,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,6,5,p5p6,submissive,Non-conflict,Hard,60,60,Right,Right,True,2030.4,20:23,Right,True,1,10216.2,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,7,5,p2p5,submissive,Conflict,Easy,55,55,Right,Right,True,2191.6,20:27,Right,,1,22545.0,0,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,8,5,p3p5,dominant,Conflict,Easy,80,65,Right,Right,True,2368.6,30:40,Right,,1,10460.9,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,9,5,p1p5,dominant,Non-conflict,Easy,80,100,Left,Left,True,1797.4,27:20,Left,True,1,83.2,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,10,5,p4p5,submissive,Non-conflict,Easy,90,90,Right,Right,True,3688.9,20:27,Right,True,1,1145.9,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,11,5,p5p6,dominant,Non-conflict,Hard,60,50,Left,Left,True,1529.6,34:30,Left,True,1,8083.2,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,12,5,p2p5,dominant,Non-conflict,Hard,55,55,Right,Left,False,1757.2,34:30,Left,True,2,15733.4,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,13,5,p3p5,submissive,Conflict,Easy,85,75,Left,Left,True,2120.6,27:20,Left,,1,8563.9,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,14,5,p1p5,submissive,Conflict,Easy,70,80,Right,Left,False,4288.4,27:20,Right,,1,1699.8,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,15,5,p4p5,dominant,Non-conflict,Easy,80,90,Left,Left,True,1706.5,40:30,Left,True,1,7167.7,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,16,5,p5p6,submissive,Non-conflict,Easy,55,60,Right,Right,True,1285.2,20:27,Right,True,1,5130.3,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,17,5,p2p5,submissive,Non-conflict,Hard,55,55,Left,Right,False,1772.3,30:34,Left,False,1,23630.2,0,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,18,5,p5p6,submissive,Conflict,Easy,85,85,Right,Right,True,2431.2,30:40,Right,,1,23449.3,0,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,19,5,p3p5,dominant,Non-conflict,Hard,60,80,Left,Left,True,2426.0,34:30,Left,True,1,9930.4,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,20,5,p1p5,dominant,Conflict,Easy,100,95,Right,Right,True,2074.3,30:40,Right,,1,7839.0,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,21,5,p2p5,submissive,Conflict,Easy,100,80,Right,Right,True,1431.4,20:27,Right,,1,16763.3,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,22,5,p4p5,submissive,Conflict,Easy,81,80,Right,Right,True,2456.8,20:27,Right,,1,6385.5,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,23,5,p5p6,dominant,Non-conflict,Easy,60,70,Left,Left,True,1832.5,27:20,Left,True,1,7821.7,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,24,5,p2p5,dominant,Non-conflict,Easy,81,100,Left,Left,True,1513.5,27:20,Left,True,1,4162.3,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,25,5,p3p5,dominant,Conflict,Easy,80,100,Right,Right,True,1326.7,20:27,Right,,1,9927.1,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,26,5,p3p5,submissive,Non-conflict,Hard,90,100,Right,Right,True,2718.7,20:23,Right,True,1,10484.9,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,27,5,p1p5,submissive,Non-conflict,Hard,70,65,Right,Right,True,1942.6,30:34,Right,True,1,9434.0,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,28,5,p4p5,dominant,Conflict,Easy,80,85,Left,Left,True,1497.6,40:30,Left,,1,10426.7,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,29,5,p5p6,submissive,Conflict,Easy,100,100,Right,Right,True,1719.6,20:27,Right,,1,1338.5,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,30,5,p1p5,dominant,Conflict,Easy,80,75,Left,Left,True,1470.6,27:20,Left,,1,5205.8,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,31,5,p2p5,submissive,Non-conflict,Easy,55,80,Left,Left,True,2458.5,27:20,Left,True,1,3332.1,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,32,5,p3p5,dominant,Non-conflict,Easy,50,70,Right,Right,True,1284.7,20:27,Right,True,1,15942.5,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,33,5,p1p5,dominant,Non-conflict,Hard,60,90,Right,Right,True,2441.8,30:34,Right,True,1,9639.9,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,66c1f6efdd204b273e0007cb,n5093fkc,34,5,p4p5,submissive,Non-conflict,Hard,55,35,Left,Right,False,1798.6,30:34,Right,True,1,6332.4,1,5.625,4.0
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,1,6,p5p6,submissive,Conflict,Easy,74,66,Left,Left,True,4669.8,40:30,Left,,1,24212.1,0,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,2,6,p4p6,submissive,Conflict,Easy,79,61,Left,Left,True,4220.6,40:30,Left,,1,22446.3,0,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,3,6,p2p6,submissive,Non-conflict,Easy,38,57,Right,Right,True,1751.3,30:40,Right,True,1,17720.7,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,4,6,p3p6,submissive,Non-conflict,Easy,82,68,Right,Right,True,1871.3,20:27,Right,True,1,8659.9,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,5,6,p1p6,dominant,Non-conflict,Hard,28,32,Left,Left,True,2129.7,23:20,undecided,,0,22560.1,0,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,6,6,p5p6,dominant,Non-conflict,Hard,52,55,Right,Right,True,4096.0,20:23,Right,True,1,10216.2,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,7,6,p4p6,dominant,Conflict,Easy,69,66,Left,Left,True,2770.1,27:20,Left,,1,8186.0,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,8,6,p2p6,dominant,Conflict,Easy,72,65,Left,Left,True,2010.6,27:20,Right,,1,10898.8,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,9,6,p3p6,dominant,Non-conflict,Easy,67,70,Right,Right,True,2974.9,20:27,undecided,,0,24915.2,0,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,10,6,p1p6,submissive,Non-conflict,Easy,28,71,Left,Left,True,2576.0,40:30,undecided,,0,23466.6,0,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,11,6,p5p6,submissive,Non-conflict,Hard,21,37,Left,Left,True,2488.4,34:30,Left,True,1,8083.2,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,12,6,p4p6,submissive,Non-conflict,Hard,64,44,Left,Left,True,1998.0,23:20,Left,True,1,15264.2,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,13,6,p2p6,submissive,Conflict,Easy,62,44,Right,Right,True,1780.2,30:40,Right,,1,22936.1,0,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,14,6,p3p6,submissive,Conflict,Easy,58,35,Left,Left,True,4145.1,40:30,Right,,2,10825.4,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,15,6,p1p6,dominant,Non-conflict,Easy,60,57,Right,Right,True,2454.7,30:40,undecided,,0,24067.3,0,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,16,6,p5p6,dominant,Non-conflict,Easy,78,80,Right,Right,True,2686.8,20:27,Right,True,1,5130.3,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,17,6,p4p6,dominant,Non-conflict,Hard,76,67,Left,Left,True,4599.6,23:20,undecided,,0,23413.7,0,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,18,6,p5p6,dominant,Conflict,Easy,82,43,Left,Left,True,2216.3,40:30,Left,,1,23449.3,0,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,19,6,p2p6,dominant,Non-conflict,Hard,44,55,Left,Left,True,2593.4,34:30,Left,True,1,10522.6,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,20,6,p3p6,dominant,Conflict,Easy,71,80,Right,Right,True,1553.7,20:27,Right,,1,390.0,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,21,6,p4p6,submissive,Conflict,Easy,26,40,Left,Left,True,2868.0,40:30,Right,,2,20187.6,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,22,6,p1p6,submissive,Conflict,Easy,53,44,Right,Right,True,1607.0,20:27,undecided,,0,24250.7,0,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,23,6,p5p6,submissive,Non-conflict,Easy,60,71,Left,Left,True,1868.2,27:20,Left,True,1,7821.7,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,24,6,p4p6,submissive,Non-conflict,Easy,68,70,Right,Right,True,2123.2,20:27,Right,True,1,10864.3,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,25,6,p2p6,dominant,Conflict,Easy,18,29,Right,Right,True,2823.6,20:27,Left,,1,7501.3,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,26,6,p2p6,submissive,Non-conflict,Hard,60,36,Left,Left,True,4218.7,23:20,Right,False,1,6698.3,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,27,6,p3p6,submissive,Non-conflict,Hard,33,54,Right,Right,True,2223.6,30:34,Right,True,1,6643.8,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,28,6,p1p6,dominant,Conflict,Easy,65,61,Left,Left,True,1724.1,27:20,undecided,,0,23387.3,0,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,29,6,p5p6,dominant,Conflict,Easy,64,43,Left,Left,True,1315.1,27:20,Right,,1,1338.5,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,30,6,p3p6,submissive,Conflict,Easy,35,61,Right,Right,True,1709.3,30:40,Right,,1,6359.7,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,31,6,p4p6,dominant,Non-conflict,Easy,65,56,Right,Right,True,3075.1,20:27,Right,True,1,14579.3,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,32,6,p2p6,dominant,Non-conflict,Easy,62,58,Right,Right,True,2403.3,20:27,undecided,,0,23889.7,0,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,33,6,p3p6,dominant,Non-conflict,Hard,53,67,Left,Left,True,2105.9,34:30,Left,True,1,6722.4,1,3.25,2.2857142857142856
interactive_psychophysics,vzau32q8,mk:psyphysical_main:2,65ae7514ff6f8c18fef0a1e2,8x5br4vb,34,6,p1p6,submissive,Non-conflict,Hard,21,10,Left,Left,True,1527.8,34:30,Left,True,2,22698.6,0,3.25,2.2857142857142856
