sid,session_code,mk_session,prolific_id,participant_code,round_nb,player,dyad,manipulation,condition,difficulty,confidence_1,confidence_2,indv_response,correct_response,indv_responded_correctly,rt_individual,indv_stim_order,group_choice,grp_responded_correctly,decision_count,group_rt,both_agree,mean_social_dominance,mean_aggresive_dominance
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,11,1,p1p2,submissive,Non-conflict,Easy,64,75,Right,Right,True,1781.9,20:27,Right,True,1,3572.4,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,12,1,p1p3,dominant,Non-conflict,Hard,3,31,Left,Right,False,3252.9,20:23,Left,False,1,7272.7,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,13,1,p1p4,dominant,Conflict,Easy,69,40,Left,Left,True,1618.7,40:30,Left,,1,10861.5,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,14,1,p1p5,dominant,Non-conflict,Easy,62,70,Right,Right,True,1758.2,30:40,Right,True,1,5888.2,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,15,1,p1p6,submissive,Non-conflict,Hard,14,35,Right,Right,True,1739.3,30:34,Right,True,1,4299.9,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,16,1,p1p2,submissive,Conflict,Easy,68,40,Right,Right,True,2259.1,20:27,Right,,1,21038.5,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,17,1,p1p2,dominant,Conflict,Easy,26,60,Right,Right,True,1888.9,30:40,Left,,1,16454.8,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,18,1,p1p3,submissive,Non-conflict,Easy,81,95,Right,Right,True,1423.8,30:40,Right,True,1,1969.1,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,19,1,p1p4,dominant,Non-conflict,Hard,70,90,Right,Right,True,1876.8,20:23,Right,True,1,3293.9,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,20,1,p1p5,dominant,Conflict,Easy,23,3,Left,Left,True,2357.3,27:20,Right,,1,18018.4,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,21,1,p1p6,dominant,Non-conflict,Easy,83,90,Right,Right,True,2011.7,20:27,Right,True,1,2307.7,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,22,1,p1p2,submissive,Non-conflict,Hard,31,40,Right,Right,True,2058.5,20:23,Right,True,1,7811.9,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,23,1,p1p3,submissive,Conflict,Easy,26,0,Left,Left,True,1582.5,27:20,Right,,1,8618.8,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,24,1,p1p3,submissive,Conflict,Easy,58,40,Right,Right,True,1785.7,20:27,Right,,1,16745.9,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,25,1,p1p4,submissive,Non-conflict,Easy,14,36,Left,Left,True,1774.0,40:30,Left,True,1,5132.3,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,26,1,p1p4,dominant,Conflict,Easy,36,0,Left,Left,True,2403.1,40:30,Right,,1,8425.2,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,27,1,p1p5,dominant,Non-conflict,Hard,21,45,Right,Right,True,1658.8,20:23,Right,True,1,9151.2,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,28,1,p1p5,submissive,Conflict,Easy,22,0,Left,Left,True,2536.1,27:20,Right,,1,6612.8,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,29,1,p1p6,dominant,Conflict,Easy,70,80,Right,Right,True,2163.4,30:40,Right,,1,405.3,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,30,1,p1p2,dominant,Non-conflict,Easy,23,51,Right,Right,True,1851.9,30:40,Right,True,1,9938.5,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,31,1,p1p3,submissive,Non-conflict,Hard,38,65,Left,Left,True,1742.6,23:20,Left,True,1,7701.0,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,32,1,p1p4,submissive,Conflict,Easy,51,20,Left,Left,True,1890.9,40:30,Right,,1,10032.0,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,33,1,p1p5,submissive,Non-conflict,Easy,65,75,Right,Right,True,2595.2,30:40,Right,True,1,2568.6,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,665a1f5b7901b74f83188cf8,e9xef3dy,34,1,p1p6,dominant,Non-conflict,Hard,58,15,Right,Left,False,1767.0,34:30,Left,True,1,6663.7,1,4.0,3.142857142857143
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,1,2,p1p2,submissive,Conflict,Easy,16,60,Right,Right,True,3272.1,20:27,Left,,1,28878.6,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,2,2,p2p5,submissive,Non-conflict,Easy,88,95,Right,Right,True,1703.3,20:27,Right,True,1,13687.2,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,3,2,p2p6,dominant,Non-conflict,Hard,33,60,Right,Right,True,2085.8,30:34,Right,True,1,598.6,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,4,2,p2p4,dominant,Conflict,Easy,24,52,Right,Right,True,2204.9,30:40,undecided,,0,33082.3,0,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,5,2,p2p3,dominant,Non-conflict,Easy,53,63,Left,Left,True,1823.3,40:30,Right,False,1,32863.5,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,6,2,p1p2,submissive,Non-conflict,Hard,59,80,Right,Left,False,2590.2,23:20,Left,True,1,6787.6,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,7,2,p2p5,submissive,Conflict,Easy,34,20,Left,Left,True,2132.1,27:20,Right,,2,26561.3,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,8,2,p2p6,submissive,Non-conflict,Easy,79,85,Left,Left,True,1800.8,40:30,Left,True,1,181.5,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,9,2,p2p4,dominant,Non-conflict,Hard,46,75,Left,Left,True,2396.3,23:20,Left,True,1,14182.4,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,10,2,p2p3,dominant,Conflict,Easy,63,25,Left,Left,True,1778.7,27:20,Right,,1,23193.2,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,11,2,p1p2,dominant,Non-conflict,Easy,78,94,Right,Right,True,1550.6,20:27,Right,True,1,3572.4,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,12,2,p2p5,submissive,Non-conflict,Hard,73,85,Left,Left,True,2416.9,23:20,Left,True,1,18990.4,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,13,2,p2p6,submissive,Conflict,Easy,19,15,Right,Right,True,2189.4,30:40,Left,,1,8497.3,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,14,2,p2p4,submissive,Non-conflict,Easy,73,88,Right,Right,True,1556.7,30:40,Right,True,1,14783.3,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,15,2,p2p3,dominant,Non-conflict,Hard,41,41,Right,Right,True,2205.2,30:34,Right,True,1,15968.2,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,16,2,p1p2,dominant,Conflict,Easy,62,15,Left,Left,True,1748.7,27:20,Right,,1,21038.5,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,17,2,p1p2,submissive,Conflict,Easy,73,73,Left,Left,True,1598.2,40:30,Left,,1,16454.8,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,18,2,p2p5,dominant,Non-conflict,Easy,49,60,Left,Left,True,1782.0,27:20,Left,True,1,12270.1,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,19,2,p2p6,submissive,Non-conflict,Hard,36,60,Right,Right,True,2267.0,30:34,Right,True,1,526.4,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,20,2,p2p4,submissive,Conflict,Easy,36,30,Left,Left,True,2703.9,40:30,Right,,1,29527.7,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,21,2,p2p3,submissive,Non-conflict,Easy,84,98,Right,Right,True,2216.6,20:27,Right,True,1,13717.6,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,22,2,p1p2,dominant,Non-conflict,Hard,60,85,Right,Right,True,1818.0,20:23,Right,True,1,7811.9,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,23,2,p2p5,dominant,Conflict,Easy,36,10,Left,Left,True,1963.5,40:30,Right,,1,21115.9,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,24,2,p2p5,dominant,Conflict,Easy,37,30,Left,Left,True,2620.3,40:30,Right,,1,13277.6,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,25,2,p2p6,dominant,Non-conflict,Easy,73,85,Right,Right,True,1871.6,30:40,Right,True,1,568.5,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,26,2,p2p6,submissive,Conflict,Easy,58,45,Right,Right,True,1528.2,30:40,Left,,1,3546.0,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,27,2,p2p4,submissive,Non-conflict,Hard,70,72,Right,Left,False,1346.5,23:20,Right,False,1,14337.0,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,28,2,p2p4,dominant,Conflict,Easy,85,90,Right,Right,True,1474.0,20:27,Right,,1,20255.0,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,29,2,p2p3,submissive,Conflict,Easy,27,20,Right,Right,True,1518.4,30:40,Left,,1,21774.7,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,30,2,p1p2,submissive,Non-conflict,Easy,76,90,Right,Right,True,1432.0,30:40,Right,True,1,9938.5,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,31,2,p2p5,dominant,Non-conflict,Hard,53,60,Right,Right,True,1538.2,20:23,Right,True,1,16975.4,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,32,2,p2p6,dominant,Conflict,Easy,83,83,Left,Left,True,2344.4,27:20,Left,,1,1962.7,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,33,2,p2p4,dominant,Non-conflict,Easy,58,70,Right,Right,True,1513.7,20:27,Right,True,1,14402.9,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,62b44f66a16d45783569fad6,7q9uiw3z,34,2,p2p3,submissive,Non-conflict,Hard,34,60,Right,Right,True,4111.8,30:34,Right,True,1,14580.2,1,5.0,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,1,3,p3p4,submissive,Conflict,Easy,83,37,Right,Right,True,2727.1,30:40,undecided,,0,34562.0,0,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,2,3,p1p3,submissive,Non-conflict,Easy,81,78,Right,Right,True,2277.7,30:40,Right,True,1,20949.1,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,3,3,p3p5,dominant,Non-conflict,Hard,49,51,Left,Left,True,3445.5,23:20,Left,True,1,19447.9,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,4,3,p3p6,submissive,Conflict,Easy,57,59,Right,Right,True,2891.2,20:27,undecided,,0,1672.3,0,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,5,3,p2p3,submissive,Non-conflict,Easy,63,66,Left,Left,True,2391.4,40:30,Right,False,1,32863.5,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,6,3,p3p4,submissive,Non-conflict,Hard,61,63,Right,Right,True,2361.2,20:23,Left,False,1,13507.1,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,7,3,p1p3,submissive,Conflict,Easy,64,68,Right,Right,True,3052.3,30:40,Right,,1,8050.7,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,8,3,p3p5,submissive,Non-conflict,Easy,68,73,Left,Left,True,2036.7,40:30,Left,True,1,10283.5,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,9,3,p3p6,submissive,Non-conflict,Hard,89,100,Right,Right,True,11361.8,20:23,Right,True,1,3427.4,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,10,3,p2p3,submissive,Conflict,Easy,75,75,Right,Right,True,2370.9,20:27,Right,,1,23193.2,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,11,3,p3p4,dominant,Non-conflict,Easy,71,73,Left,Left,True,2641.5,40:30,Left,True,1,14024.4,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,12,3,p1p3,submissive,Non-conflict,Hard,54,53,Left,Right,False,2517.7,20:23,Left,False,1,7272.7,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,13,3,p3p5,submissive,Conflict,Easy,64,61,Left,Left,True,1899.2,27:20,Left,,1,34401.2,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,14,3,p3p6,dominant,Non-conflict,Easy,48,52,Left,Right,False,2454.2,30:40,Right,True,1,1111.0,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,15,3,p2p3,submissive,Non-conflict,Hard,53,53,Left,Right,False,1947.6,30:34,Right,True,1,15968.2,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,16,3,p3p4,dominant,Conflict,Easy,68,71,Left,Left,True,2563.8,40:30,undecided,,0,34689.9,0,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,17,3,p3p4,submissive,Conflict,Easy,58,62,Left,Left,True,2121.8,27:20,Left,,1,23331.7,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,18,3,p1p3,dominant,Non-conflict,Easy,65,69,Right,Right,True,2080.0,30:40,Right,True,1,1969.1,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,19,3,p3p5,submissive,Non-conflict,Hard,59,55,Left,Left,True,1777.0,34:30,Left,True,1,14820.4,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,20,3,p3p6,dominant,Conflict,Easy,67,70,Right,Right,True,1996.6,30:40,Right,,1,1757.1,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,21,3,p2p3,dominant,Non-conflict,Easy,76,83,Right,Right,True,2144.6,20:27,Right,True,1,13717.6,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,22,3,p3p4,dominant,Non-conflict,Hard,57,51,Right,Right,True,2762.3,30:34,Left,False,1,11825.4,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,23,3,p1p3,dominant,Conflict,Easy,62,56,Right,Right,True,2111.5,20:27,Right,,2,8618.8,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,24,3,p1p3,dominant,Conflict,Easy,62,52,Left,Left,True,3123.1,27:20,Right,,1,16745.9,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,25,3,p3p5,dominant,Non-conflict,Easy,59,60,Right,Right,True,3023.0,20:27,Right,True,1,8097.7,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,26,3,p3p5,submissive,Conflict,Easy,54,51,Right,Right,True,2063.1,30:40,Left,,1,7432.8,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,27,3,p3p6,dominant,Non-conflict,Hard,57,54,Right,Right,True,2512.2,20:23,Right,True,1,5942.9,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,28,3,p3p6,dominant,Conflict,Easy,52,47,Right,Right,True,2053.6,30:40,Left,,1,772.9,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,29,3,p2p3,dominant,Conflict,Easy,57,55,Left,Left,True,2037.1,40:30,Left,,1,21774.7,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,30,3,p3p4,submissive,Non-conflict,Easy,80,78,Left,Left,True,2496.2,27:20,Left,True,1,7054.4,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,31,3,p1p3,dominant,Non-conflict,Hard,49,50,Left,Left,True,5512.6,23:20,Left,True,1,7701.0,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,32,3,p3p5,dominant,Conflict,Easy,60,49,Left,Left,True,1900.2,27:20,Left,,1,30085.1,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,33,3,p3p6,submissive,Non-conflict,Easy,100,100,Left,Left,True,1731.8,27:20,Left,True,1,3312.0,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,5d0c90dc3382180015624ad9,ynwyrzr2,34,3,p2p3,dominant,Non-conflict,Hard,64,61,Right,Right,True,1864.4,30:34,Right,True,1,14580.2,1,2.25,1.0
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,629f2d6a8d790f69182e8b3e,dp494vmm,1,4,p3p4,dominant,Conflict,Easy,71,30,Left,Left,True,3620.2,40:30,undecided,,0,34562.0,0,4.625,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,629f2d6a8d790f69182e8b3e,dp494vmm,2,4,p4p6,dominant,Non-conflict,Easy,50,89,,Left,,15517.4,40:30,Left,True,1,2040.3,1,4.625,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,629f2d6a8d790f69182e8b3e,dp494vmm,3,4,p1p4,dominant,Non-conflict,Hard,60,74,Left,Left,True,2795.6,23:20,Left,True,1,16327.6,1,4.625,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,629f2d6a8d790f69182e8b3e,dp494vmm,4,4,p2p4,submissive,Conflict,Easy,52,35,Left,Left,True,3642.9,40:30,undecided,,0,33082.3,0,4.625,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,629f2d6a8d790f69182e8b3e,dp494vmm,5,4,p4p5,submissive,Non-conflict,Easy,54,75,Left,Left,True,2484.3,40:30,Left,True,1,18102.4,1,4.625,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,629f2d6a8d790f69182e8b3e,dp494vmm,6,4,p3p4,dominant,Non-conflict,Hard,27,37,Left,Right,False,5943.9,20:23,Left,False,1,13507.1,1,4.625,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,629f2d6a8d790f69182e8b3e,dp494vmm,7,4,p4p6,dominant,Conflict,Easy,56,63,Left,Left,True,4768.6,40:30,Right,,1,1060.0,1,4.625,2.5714285714285716
interactive_psychophysics,rix3vv3s,mk:psyphysical_main:3,629f2d6a8d790f69182e8b3e,dp494vmm,8,4,p1p4,submissive,Non-conflict,Easy,76,85,Left,Left,True,2432.8,27:20,Left,True,1,13826.1,1,4.625,2.5714285714285716
